2024-12-20 15:29:58,090 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-12-20 15:30:53,660 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/absence/list,2022030001,2024-12-20 15:30:53,0.022
2024-12-20 15:30:54,116 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:54,0.023
2024-12-20 15:30:54,124 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:54,0.03
2024-12-20 15:30:54,488 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:54,0.015
2024-12-20 15:30:54,492 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/honor/list,2022030001,2024-12-20 15:30:54,0.02
2024-12-20 15:30:54,815 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:54,0.014
2024-12-20 15:30:54,819 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/dailyActivity/list,2022030001,2024-12-20 15:30:54,0.019
2024-12-20 15:30:55,265 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:55,0.016
2024-12-20 15:30:55,270 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:55,0.021
2024-12-20 15:30:55,713 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:55,0.014
2024-12-20 15:30:55,720 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/honor/list,2022030001,2024-12-20 15:30:55,0.021
2024-12-20 15:30:56,138 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:56,0.015
2024-12-20 15:30:56,638 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:56,0.016
2024-12-20 15:30:56,641 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:56,0.02
2024-12-20 15:30:57,649 [http-nio-22222-exec-8] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/innovation/list:Full authentication is required to access this resource
2024-12-20 15:30:57,649 [http-nio-22222-exec-10] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/score/getStudentItemOptionList:Full authentication is required to access this resource
